CRATER_ID,LAT_CIRC_IMG,LON_CIRC_IMG,LAT_ELLI_IMG,LON_ELLI_IMG,DIAM_CIRC_IMG,DIAM_CIRC_SD_IMG,DIAM_ELLI_MAJOR_IMG,DIAM_ELLI_MINOR_IMG,DIAM_ELLI_ECCEN_IMG,DIAM_ELLI_ELLIP_IMG,DIAM_ELLI_ANGLE_IMG,LAT_ELLI_SD_IMG,LON_ELLI_SD_IMG,DIAM_ELLI_MAJOR_SD_IMG,DIAM_ELLI_MINOR_SD_IMG,DIAM_ELLI_ANGLE_SD_IMG,DIAM_ELLI_ECCEN_SD_IMG,DIAM_ELLI_ELLIP_SD_IMG,ARC_IMG,PTS_RIM_IMG,LAY_NUMBER,LAY_MORPH1,LAY_MORPH2,LAY_MORPH3,LAY_NOTES,INT_MORPH1,INT_MORPH2,INT_MORPH3,CONF,NOTES,DEG_RIM,DEG_EJC,DEG_FLR
08-2-000466,-52.0038452,278.8065909,-52.00377291,278.8088594,101.1009191,3.958365635,109.1105258,92.14877716,0.53548418,1.184069167,95.248248,0.001843537,0.002758895,0.260931167,0.246612234,0.714559181,0.004780552,0.004249677,0.99236625,869,,,,,,CpxFF,,Floor Deposits / Slump Deposits,2,(Could be ring of CpxPkRg),3,2,2
15-1-007292,-8.93903107,101.6578313,-8.938458108,101.656972,11.42057526,0.22122285,11.87670208,10.84948412,0.406816652,1.094678969,73.35986909,0.00031318,0.000318059,0.043673372,0.048512308,2.023642279,0.011875443,0.006337367,0.86590701,61,,,,,,CpxFF,,Ejecta Deposits / Floor Deposits,,,2,1,1
11-0-007091,-10.70621748,20.50831632,-10.70615239,20.50867244,27.26564346,0.427108911,28.00258622,26.49616188,0.323570397,1.056854436,173.4387114,0.000559344,0.000589778,0.084667128,0.081954607,2.529893418,0.011968109,0.004571301,1,165,,,,,,CpxUnc,,Floor Deposits,,,1,1,1
11-0-001066,-34.48010402,34.42293778,-34.48791801,34.41698957,23.47047232,0.618283999,25.00631716,20.92689986,0.547410046,1.194936533,147.0033253,0.000438081,0.000520453,0.059865477,0.072984732,0.631584658,0.005412022,0.005054833,0.81867647,125,,,,,,CpxFF,,Slump Deposits,,,1,1,1
15-1-043986,-41.82861155,130.9980711,-41.71656447,131.1915171,211.8504151,4.620929859,262.3006254,199.9864879,0.647067909,1.311591739,19.83440382,0.003253456,0.0059429,0.91865684,0.13531773,0.209504856,0.003204529,0.004678537,0.26802531,381,,,,,,CpxUnc,,Tectonics / Ejecta Deposits / Floor Deposits,3,,1,1,1
03-1-009350,-18.55054405,187.9774758,-18.56344872,187.9791291,15.99299484,0.295561663,16.37560681,13.89068084,0.529588935,1.178891589,6.772362768,0.000824614,0.000429923,0.054397971,0.123974171,1.130280376,0.012938799,0.011226761,0.72035164,63,,,,,,CpxUnc,,Floor Deposits,,,1,1,1
07-1-006320,-8.439885318,330.396016,-8.440120062,330.396219,36.31824217,0.680968981,36.89023761,35.65590289,0.256514652,1.034617963,138.468424,0.000887935,0.000910703,0.130810492,0.128506207,4.924595352,0.018413375,0.005231011,0.97834319,207,,,,,,CpxFF,Terraced,Fractured,,,1,1,1
08-1-010452,-70.50246231,272.823318,-70.50275984,272.8231313,20.4175733,0.519313514,21.14581443,19.55410024,0.380631632,1.081400534,79.74021157,0.001012952,0.002892278,0.147755569,0.143344876,4.099999013,0.022751938,0.010951737,1,126,,Rd,,,,CpxCPk,,Slump Deposits / Floor Deposits,,,3,2,3
10-0-007415,21.62413652,36.51833159,21.62333991,36.51951223,63.37979128,1.869324127,64.70113209,61.67983322,0.302013112,1.048983577,153.4765125,0.001578807,0.001734359,0.227873761,0.229646409,3.62441416,0.015421847,0.005376111,0.97445327,386,,,,,,CpxUnc,Gullies,Ejecta Deposits / Slump Deposits,,,1,1,1
06-2-000186,37.46502408,300.5729008,37.48261356,300.5625946,79.62823787,2.220387573,84.92877885,76.14629073,0.442861646,1.115337044,114.2176584,0.005217554,0.002265914,0.55182758,0.322999773,2.423326087,0.014085033,0.008654547,0.74322134,327,,,,,,CpxUnc,,Ejecta Deposits / Floor Deposits,,,2,1,1
12-1-002004,-48.04431843,49.38777145,-48.04165613,49.38021883,29.81491438,0.737868871,31.95015158,28.29647871,0.464363727,1.129121115,133.8859547,0.000583522,0.00132394,0.123369445,0.079024844,1.352308411,0.008049353,0.005380726,0.82115382,180,,,,,,CpxUnc,,Floor Deposits / Slump Deposits,,,1,1,1
10-0-009487,28.45178396,2.983249224,28.45553568,2.982078216,50.67075867,1.256232304,52.56784907,48.90872827,0.366565064,1.074815292,91.86093133,0.001580818,0.001469811,0.240679634,0.190014415,2.473172209,0.014179823,0.006453917,0.88962924,293,,,,,,CpxFF,,Slump Deposits / Floor Deposits,,,1,1,1
15-1-015358,-16.15150495,147.0246715,-16.15032444,147.0256862,12.68370002,0.19954922,13.10608179,12.42617206,0.317904978,1.054715943,58.02137487,0.0006811,0.001103616,0.134862546,0.077418769,7.888285133,0.034014906,0.012687415,0.74202597,56,,,,,,CpxFF,,Floor Deposits,,,1,1,1
14-1-007343,15.47783024,170.4914094,15.47514125,170.4921683,19.71538773,0.312267981,20.70828696,19.07333437,0.389448152,1.085719285,121.4155727,0.000682075,0.000427894,0.093329983,0.058946495,2.210524803,0.011903773,0.005933172,0.81978965,89,,,,,,CpxFF,,Ejecta Deposits,,,2,1,3
03-1-026143,-38.26567326,206.7671031,-38.26582215,206.7671108,12.2851836,0.2578563,12.66426792,11.92601842,0.336436639,1.061902429,8.841228275,0.000441877,0.000628297,0.071730435,0.06370226,4.30200518,0.020521396,0.008267306,1,82,,Rd,,,There may be a cohesive lobe within the Rd ejecta.,CpxCPt,Terraced,Slump Deposits,,,3,2,3
16-1-002897,-50.09544963,111.9940093,-50.09544182,111.9940008,17.86890339,0.39019774,18.40874878,17.21619537,0.35407213,1.069269277,71.91129801,0.000484528,0.000798033,0.07033527,0.073788504,2.856325928,0.014183377,0.006139495,0.97902232,136,,,,,,CpxFF,Terraced,Floor Deposits / Slump Deposits,,,2,1,2
12-1-002234,-47.93768805,19.5594605,-47.90036569,19.57241647,14.22579564,0.654721953,20.00980835,13.36248825,0.744343525,1.497461249,76.20195073,0.006008377,0.002687612,0.795708477,0.128076943,1.529974894,0.024506933,0.061253252,0.7671057,74,,,,,,CpxFF,,Floor Deposits,,,1,1,1
06-1-012745,9.279261438,341.4807718,9.279388661,341.4807074,10.90799506,0.208236008,11.30110428,10.50757044,0.368109039,1.075520202,162.9665267,0.000366604,0.000387245,0.055200647,0.052629372,3.233297832,0.016430258,0.007524481,0.94468021,59,1,SLERS,HuSL,,,CpxSuPt,,Slump Deposits,,,4,2,4
10-0-007456,21.32123177,45.88442658,21.3212769,45.8842989,12.89756092,0.149391649,13.07646365,12.7235461,0.230757725,1.027737357,141.3357071,0.000355706,0.000401419,0.056475802,0.051345608,6.824151024,0.0242509,0.00607478,0.93496197,76,,,,,,CpxFF,,,,,1,1,1
02-1-006668,5.425336886,234.6625149,5.425736008,234.6667575,11.22250428,0.29989093,12.48420757,10.54200852,0.535669817,1.184234252,177.2789084,0.000361201,0.000684141,0.097172798,0.046760219,1.598588031,0.011925512,0.010609308,0.75186342,46,,,,,,CpxFF,,Floor Deposits,,,1,1,1
01-3-000490,51.077379,198.8742257,51.08765431,198.8490068,33.5062235,1.445862085,37.87734811,29.02243305,0.642576713,1.305105883,18.90512058,0.000411003,0.001159877,0.086457108,0.07216167,0.458034615,0.00308382,0.004405054,0.60819012,165,,,,,,CpxUnc,,Floor Deposits,,,1,1,1
10-0-000036,0.949296164,10.01522543,0.949088704,10.01536656,11.66232352,0.27349084,12.11428223,11.20114865,0.380882654,1.081521424,121.6604746,0.000726665,0.000506439,0.085246828,0.079106326,5.112533219,0.022377912,0.010782417,0.81878722,56,,,,,,CpxFF,,Floor Deposits,,,1,1,1
15-1-033847,-31.18258901,111.1509025,-31.18256326,111.1508053,12.41367282,0.293899636,12.99362581,11.80363191,0.418065028,1.100815911,113.8617244,0.000425717,0.000488915,0.061504486,0.059235484,2.453755109,0.01361708,0.007594023,1,81,,,,,,CpxFF,,Floor Deposits,,,3,2,2
14-3-000233,2.619031899,104.6366325,2.619460985,104.6350239,42.35651539,0.735117994,44.90942252,41.12179585,0.401951958,1.092107521,107.8520295,0.00110563,0.000658822,0.174511925,0.082426419,1.937302185,0.00912039,0.004775114,0.48095024,113,,,,,,CpxFF,,Floor Deposits / Ejecta Deposits / Tectonics,3,,1,1,1
15-1-006727,-8.60324185,111.8303773,-8.57813354,111.8255908,38.50214466,0.800874172,38.68952744,34.65726095,0.444499973,1.116346947,8.736444531,0.003257428,0.001396781,0.133969771,0.46062946,2.259751905,0.024794059,0.01533264,0.69947422,133,,,,,,CpxUnc,Terraced,Ejecta Deposits / Floor Deposits / Slump Deposits,,,2,1,1
16-1-000415,-44.06438403,136.9253295,-44.06730658,136.9288126,31.62772621,0.532061399,32.46274854,31.17807428,0.278534577,1.041204413,114.7447623,0.001407303,0.002003248,0.247727293,0.109938989,5.808494386,0.027839407,0.008752802,0.75318915,166,,,,,,CpxFF,,Floor Deposits / Slump Deposits,,,1,1,1
03-1-005584,-13.82475258,208.8623852,-13.82485376,208.8626759,18.72027027,0.350886251,19.1089535,18.26767542,0.293449212,1.046052826,21.86096474,0.000713287,0.000758793,0.105852711,0.103413683,5.872393115,0.024666407,0.008285137,1,114,,,,,,CpxFF,,Ejecta Deposits / Slump Deposits / Floor Deposits,,,1,1,1
08-1-006162,-56.71987356,349.4836576,-56.72620846,349.6717829,25.65123733,0.392602987,21.85079203,12.5944448,0.817179048,1.734954766,86.38060981,0.000701873,0.003725848,0.08052019,0.284227605,0.487994518,0.009296245,0.039672469,0.60634965,74,,,,,,CpxUnc,,Slump Deposits / Floor Deposits,,,1,1,1
10-0-011834,37.57726989,8.644171886,37.57729162,8.643977692,32.8827947,0.925965517,34.29878132,31.08003064,0.422944608,1.103563305,102.9739006,0.001228455,0.001559023,0.172695401,0.179816254,2.620034627,0.014890228,0.008464018,0.93551034,207,,,,,,CpxUnc,Gullies / Channel SW / Terraced,Channel / Floor Deposits,,,1,1,1
11-0-004286,-18.39730765,41.85746329,-18.39760881,41.85747608,18.15966299,0.415823249,18.49044814,17.77396894,0.275673301,1.040310591,25.61670912,0.000637547,0.000676664,0.09442102,0.093068063,5.955832476,0.024514968,0.007608781,0.96179432,110,,Rd,,,,CpxCPt,Terraced,,,,3,2,3
02-1-004409,20.28151079,217.824745,20.28149314,217.8247171,27.01628035,0.741918694,28.16683995,25.83811379,0.3981419,1.09012756,109.476382,0.001156263,0.001143705,0.170178584,0.153601569,3.211455286,0.017914379,0.009239992,0.93037689,136,1,SLERS,HuBL,,,CpxFF,,Floor Deposits,,,3,2,1
06-0-001431,19.74612877,344.2115101,19.74615394,344.2115374,20.9914434,0.245353849,21.14116669,20.82446352,0.172442427,1.015208227,26.85379935,0.000495949,0.000624969,0.079467996,0.072398321,12.19247967,0.028809174,0.005198048,0.89198965,117,,,,,,CpxFF,Terraced,Floor Deposits,,,1,1,1
11-0-008882,-6.852788827,22.46878476,-6.852810327,22.46894028,26.22011684,0.493768822,27.4401625,24.99903286,0.412322233,1.097648963,150.5333193,0.000496291,0.000515048,0.075932939,0.07128914,1.38292644,0.007998734,0.004361626,1,156,,,,,,CpxUnc,Gullies,Floor Deposits,,,1,1,1
11-0-002120,-29.78966166,14.37501721,-29.78957172,14.37488708,10.46597592,0.219845017,10.61739986,10.28384288,0.248686894,1.032435052,65.07282997,0.000480627,0.000556875,0.069646796,0.068585666,9.97050624,0.03528961,0.009658017,1,69,,,,,,CpxUnc,,Floor Deposits,,,1,1,1
15-1-004714,-6.210462728,93.60993589,-6.211382846,93.60998064,26.18957097,1.029289488,26.70930453,25.41789931,0.307185635,1.050806921,159.9498835,0.001366753,0.001389941,0.202430143,0.201266199,7.013664863,0.032314563,0.011517758,1,162,3,Rd/MLERS,HuBL,,,CpxCPk,Gullies,Slump Deposits,,,4,2,3
10-1-001196,38.90072605,20.311573,38.90071258,20.31158883,12.29603164,0.215258685,12.3689527,12.18939207,0.169774391,1.014730893,143.8916634,0.000492192,0.000860031,0.076839274,0.079996636,24.56351246,0.05169375,0.009169863,0.83500135,71,,,,,,CpxFF,Gullies,Floor Deposits,,,1,1,1
10-0-004229,12.45063727,61.43652214,12.45109613,61.44824825,49.62708468,1.805391726,53.21445485,45.73048981,0.511367429,1.163653726,66.45432758,0.002303876,0.003554126,0.361842141,0.354977147,2.64496279,0.014903026,0.012008225,0.60551369,171,,,,,,CpxFF,,Ejecta Deposits / Floor Deposits,,,1,1,1
01-1-001549,54.48527869,213.4251896,54.48490871,213.4262502,113.9575748,2.332926056,115.1762182,112.4869003,0.214834783,1.023907832,78.18138352,0.001163607,0.001942029,0.169986475,0.1629532,2.879212461,0.009181901,0.002117482,0.98764694,1277,,Rd,,,There may be a cohesive lobe within the Rd ejecta.,CpxCPt,Gullies / Terraced,Dunes / Slump Deposits,,,2,2,2
11-0-003121,-24.33058311,24.66611661,-24.33061315,24.66597267,34.4500018,0.538329072,35.30300516,33.56178727,0.310179795,1.051880964,99.7630346,0.000539111,0.000574801,0.077748613,0.075666536,2.087254071,0.009183279,0.00331521,1,222,,,,,,CpxFF,,Floor Deposits,,,1,1,1
15-1-004492,-5.327840282,107.1996068,-5.327975526,107.1996054,36.67168165,0.640008309,38.08010218,35.25237289,0.378154247,1.080213871,88.26094235,0.000561263,0.000532581,0.080753202,0.076814858,1.31888251,0.00689074,0.003284461,1,222,,,,,,CpxFF,,Ejecta Deposits / Slump Deposits / Floor Deposits,,,2,1,1
12-1-002017,-48.71864681,46.82004755,-48.71812508,46.82007061,10.02170075,0.536765811,11.49400913,8.439134557,0.678911324,1.361989082,115.0557053,0.000449486,0.000645958,0.066543615,0.059028848,0.968688395,0.007209671,0.012366574,1,75,,,,,,CpxFF,,Floor Deposits,,,2,1,1
07-0-000345,-6.262313688,348.8684277,-6.261902492,348.8686362,30.27003918,0.688765757,30.49361185,29.97403985,0.183812715,1.017334066,15.10857146,0.000781574,0.000790103,0.114677843,0.112498013,10.22240487,0.027928513,0.005405229,0.95976144,184,2,DLERS,HuBL,,,CpxFF,Terraced,Fractured / Floor Deposits,,,3,2,2
03-1-019892,-31.72341951,212.3362276,-31.7231319,212.3360828,21.07634187,0.543900652,21.89208406,20.15098294,0.390815775,1.086402788,111.5602228,0.000718224,0.00084948,0.105038985,0.104065841,2.796370149,0.015282201,0.007658269,1,135,3,MLERS,HuBL,,,CpxCPk,Terraced,Floor Deposits,,,3,3,3
11-0-010067,-4.380561425,36.08257924,-4.382342181,36.08782832,15.10133219,0.383061747,16.3233648,14.46376196,0.463537627,1.12856979,163.9794436,0.000929199,0.001672887,0.254286411,0.123856505,3.610960832,0.030109608,0.020062052,0.81193638,71,,,,,,CpxFF,,Ejecta Deposits,,,1,1,1
08-1-011961,-75.50180774,326.4276562,-75.50171904,326.428051,11.91713243,0.154384064,12.43089633,11.40927637,0.39700588,1.089542924,48.65616743,0.000196088,0.000778522,0.029423488,0.027763422,1.28018592,0.007203041,0.003698672,1,73,1,SLEPS,SmSL,,,,,Slump Deposits,,,3,2,3
03-1-004725,-12.39704576,213.5155409,-12.39755424,213.5183537,15.75378375,0.35655615,16.08935425,15.03779695,0.355588367,1.069927617,87.17006868,0.000646155,0.000955173,0.086451247,0.139609317,4.496172781,0.026351751,0.011476784,0.78804493,71,,,,,,CpxUnc,,Floor Deposits,,,1,1,1
15-1-040625,-38.24449626,95.55965694,-38.19026056,95.46777633,26.44362952,0.871280708,38.61580955,27.13618418,0.711464405,1.423037568,143.8057686,0.022107098,0.026376584,3.577507795,0.938791319,3.133780339,0.068639898,0.140727479,0.62894809,96,,,,,,CpxFF,,Floor Deposits,1,,1,1,1
04-1-002217,-48.11336091,249.3613921,-48.11338126,249.3609174,41.28980069,0.729309042,41.7441174,40.66084755,0.226333966,1.026641595,124.064481,0.000783702,0.001322443,0.115000708,0.126223332,5.269176272,0.017398274,0.004261009,0.94950557,285,,,,,,CpxFF,,Ejecta Deposits / Floor Deposits / Slump Deposits,,,1,1,1
04-1-005814,-55.13110275,206.8728717,-55.13003297,206.9391807,26.72300619,0.624308583,27.13208823,17.84847141,0.753160977,1.52013512,92.96884295,0.000590003,0.002537928,0.081607878,0.319904441,0.528294367,0.010442338,0.0276269,0.30481249,78,,,,,,CpxFF,Terraced,Ejecta Deposits / Slump Deposits / Floor Deposits,,,1,1,1
16-1-006320,-55.20322398,109.7246309,-55.20333897,109.7233471,11.19684983,0.409037685,11.76598934,10.38296528,0.470395366,1.133201261,112.5555697,0.000595328,0.001190172,0.087935223,0.100340543,3.108826725,0.020224466,0.013843989,0.91104782,87,,,,,,CpxFF,,Floor Deposits,,,2,1,1
03-1-026503,-38.80259263,242.8047403,-38.80248803,242.8038668,17.85819636,0.376407701,18.28116168,17.45231517,0.297694564,1.047492066,10.09371215,0.000799971,0.001070856,0.117123106,0.094273768,7.260423919,0.025655267,0.008778083,0.8179965,96,,,,,,CpxUnc,,Floor Deposits / Tectonics,3,,1,1,1
10-0-009061,27.3168577,67.89289217,27.31712858,67.892578,33.35801155,0.672360469,35.137578,31.45110172,0.445896539,1.117212946,109.2094178,0.000525598,0.000631331,0.07690583,0.076455424,1.043254842,0.005877368,0.003654474,0.90021914,183,,,,,,CpxFF,,Ejecta Deposits / Slump Deposits,,,1,1,1
10-1-001479,38.05778334,34.5411753,38.05797772,34.54131314,67.61606331,0.969022514,68.98775482,66.00363821,0.290930279,1.045211396,99.24604782,0.000864555,0.001124596,0.124092139,0.129088751,1.999498598,0.008360338,0.002777315,0.99157661,434,,,,,,CpxFF,Channel NW / Channel SE / Gullies,Floor Deposits,,,1,1,1
07-1-026297,-41.19540969,322.7684929,-41.1952138,322.7685044,23.95926904,0.515117465,24.61668127,23.17554103,0.337133751,1.062183672,113.5725872,0.000543407,0.000761781,0.078714476,0.082571802,2.651154064,0.012586208,0.005085059,1,164,,,,,,CpxFF,,Slump Deposits / Floor Deposits,,,2,1,2
03-1-015086,-25.99049292,187.1581431,-25.99999303,187.159019,18.01436784,0.315188729,19.7802968,17.46670311,0.469306307,1.132457378,101.9122621,0.001694787,0.00059227,0.212218033,0.071288666,2.441311478,0.019072098,0.012999314,0.73371625,75,,,,,,CpxUnc,,Floor Deposits / Slump Deposits,,,2,1,1
15-1-011978,-13.30503992,158.1202403,-13.30505892,158.1204967,12.39142057,0.238175862,12.4436931,12.26159049,0.170452635,1.014851468,111.7542883,0.000672145,0.001217012,0.099968591,0.142344912,36.28599324,0.080418283,0.014327353,0.778741,59,,,,,,CpxFF,,Floor Deposits,,,1,1,1
04-1-001265,-45.36003425,191.2587692,-45.36032674,191.2589069,16.79028153,0.488334741,17.28720771,16.28382298,0.335730836,1.061618499,168.7164633,0.000727962,0.001161274,0.119130764,0.104286402,5.206596496,0.024863062,0.009987373,1,123,,,,,,CpxFF,,Fractured / Slump Deposits / Floor Deposits,,,1,1,1
02-1-002356,31.67366564,182.3032245,31.66266184,182.2882998,61.29103189,1.175667384,65.98168388,58.87170215,0.451555369,1.120770786,48.78886961,0.001586841,0.002297734,0.329587354,0.16028823,1.356113495,0.010029712,0.006376023,0.60524887,184,,,,,,CpxFF,,Floor Deposits,,,1,1,1
06-1-005326,30.48084832,273.492389,30.48097967,273.4927911,15.05411723,0.314925687,15.58072015,14.48022515,0.369154211,1.075999854,66.29768445,0.000604889,0.000691529,0.088706345,0.085972802,3.670884263,0.019246432,0.008851048,1,91,1,Rd/SLEPS,HuSL,,,CpxCPt,Terraced,Floor Deposits,,,3,2,3
08-1-002983,-50.01346083,350.8898327,-50.01341268,350.8898751,13.11129479,0.241437937,13.35044416,12.82414137,0.278011032,1.041040003,110.09703,0.000434439,0.000682626,0.062410985,0.064228505,5.620167104,0.022738717,0.00713231,0.94476384,97,1,SLEPS,HuAm,,,CpxCPk,Terraced,Slump Deposits / Floor Deposits,,,2,2,3
03-1-027314,-39.77826796,212.7098765,-39.7783918,212.7095419,14.4397043,0.350735895,14.74729927,14.10455041,0.292008164,1.045570319,8.508720071,0.00070875,0.001014305,0.114250374,0.101891386,7.792935884,0.033182232,0.011075423,0.9719106,96,,,,,,CpxFF,,Floor Deposits,,,1,1,1
06-1-008215,21.89866952,304.3067982,21.8980253,304.3050051,10.45419961,0.130495822,10.52645837,10.12502191,0.273527958,1.03964796,119.2556439,0.000526598,0.001589284,0.068436625,0.188809076,13.22367599,0.066797789,0.020531597,0.70356429,38,,,,,,CpxFF,,Floor Deposits,,,1,1,1
05-1-001749,52.82923831,272.7101463,52.82892872,272.7093817,15.21813624,0.246994119,15.63187356,14.85432111,0.311462254,1.052345203,50.44426419,0.000274733,0.000479205,0.043967124,0.037825985,2.427297452,0.010999979,0.003992749,0.91221279,175,,Rd,,,,CpxFF,,,,,2,2,2
01-3-000002,85.09745718,234.6996932,85.08932018,234.658264,10.78634059,0.18696537,12.12544542,10.69089973,0.471826719,1.134183814,71.2994539,0.001554399,0.01105534,0.228855003,0.049390172,2.592824324,0.032014636,0.02203847,0.66997993,39,,,,,,CpxUnc,,Floor Deposits,2,,1,1,1
15-1-023527,-22.34259766,151.3553832,-22.34325041,151.3536932,15.40882152,0.971387259,17.98821938,12.80573244,0.70228541,1.404700549,141.2652685,0.001007301,0.001168147,0.166470095,0.13436489,1.313898539,0.010096154,0.01965264,0.95119894,96,,Rd,,,,CpxFF,Terraced,Slump Deposits / Floor Deposits,,,1,2,1
11-0-006364,-12.6369265,81.32517213,-12.63680867,81.32510192,12.33505946,0.220028986,12.43754369,12.20398622,0.192883953,1.019137802,127.3280191,0.000527758,0.000533487,0.077122825,0.074531295,15.24214455,0.043443107,0.008869838,1,77,,Rd,,,There may be a cohesive lobe within the Rd ejecta.,CpxCPk,Terraced,Floor Deposits,,,3,2,2
12-1-010245,-68.33019023,45.80306953,-68.32996627,45.80339498,17.86374658,0.327458423,18.61183937,17.09745738,0.395110955,1.088573521,62.70238526,0.000255865,0.000677046,0.036887384,0.03572887,1.151797468,0.006151385,0.0031352,1,112,,Rd,,,,CpxUnc,,Floor Deposits,,,3,2,2
07-0-003295,-34.3966803,347.0470313,-34.39716794,347.0467167,35.37084137,0.849100838,36.39968117,34.25194211,0.33841862,1.062704154,33.6889327,0.000880499,0.001079119,0.129143542,0.124825913,2.839139118,0.013307956,0.005405088,0.95254505,226,,,,,There may be a lobe here.,CpxFF,Gullies,Slump Deposits / Floor Deposits,,,2,2,1
10-0-007904,22.99485364,0.860552864,22.99522289,0.861015638,39.00867783,0.719988536,39.66290873,38.21648115,0.26759319,1.037848267,131.7728509,0.001025685,0.001167104,0.153875536,0.152762345,4.865021424,0.019326113,0.005781242,0.8736881,210,,Rd,,,,CpxFF,Gullies,Slump Deposits / Floor Deposits,,,1,1,1
06-0-001180,21.69991561,350.48085,21.70020181,350.4813339,15.11356606,0.40137582,15.53933543,14.67419271,0.329012318,1.058956751,51.23199156,0.000635671,0.000772916,0.099296228,0.090642286,5.589475598,0.024088493,0.009411448,0.90150088,91,,,,,,CpxFF,,,,,1,1,1
11-1-015474,-33.38802474,63.76623732,-33.38806443,63.7660482,20.56604182,0.3741493,20.82507494,20.22681695,0.237971129,1.029577466,68.8495234,0.000610921,0.000762738,0.087002656,0.091517348,7.226075837,0.024413114,0.006340515,1,133,,Rd,,,,CpxCPk,,Floor Deposits,,,2,2,1
03-1-009344,-18.54320408,187.2628282,-18.54422979,187.2623216,10.04836954,0.281199472,10.3190043,9.608407131,0.364669454,1.073955772,163.0878549,0.000734504,0.000693998,0.092364427,0.114547201,6.111317211,0.035443873,0.01601031,0.83381617,52,,,,,,CpxFF,,Ejecta Deposits / Floor Deposits,,,1,1,1
11-0-006157,-12.7277338,32.72693159,-12.7258374,32.72625641,18.20999797,0.416269261,18.9805917,17.2027253,0.422565467,1.10334795,179.1399924,0.000541902,0.000513994,0.070220013,0.07945641,1.980669324,0.011503802,0.006529394,0.85809922,95,,,,,,CpxUnc,,,,,1,1,1
15-1-017081,-16.31880274,134.4784192,-16.31450382,134.4778395,10.41588814,0.606921973,12.34130774,9.038061559,0.680936687,1.365481708,107.5702845,0.001168719,0.000724937,0.163716181,0.099857392,1.834240224,0.013597702,0.023573817,0.86429632,57,,,,,,CpxFF,,Ejecta Deposits / Floor Deposits / Slump Deposits,,,2,1,1
11-0-010642,-2.949442365,14.27839404,-2.949471659,14.27851368,10.17220103,0.22000961,10.54155316,9.782642988,0.3725609,1.077577213,148.2486137,0.000448028,0.000456563,0.06723903,0.064542115,3.999541104,0.021212737,0.009888699,0.96635854,60,2,DLERS,HuSL,,Ejecta is partially buried by deposits.,CpxFF,,,,,3,2,3
12-1-009771,-75.35549056,53.48224028,-75.39954004,53.2243001,50.23954276,1.110777524,60.89002099,50.6536916,0.55494322,1.202084568,35.41573995,0.007997631,0.049270384,1.850532102,0.344778118,1.992081767,0.038838246,0.03743805,0.68587005,170,,,,,,CpxUnc,,Ejecta Deposits / Floor Deposits,,,1,1,1
12-1-002109,-49.1550066,32.62315526,-49.15504116,32.61837797,24.13226885,0.597443902,25.07869962,23.48314771,0.350992677,1.06794455,172.5724523,0.000620651,0.001367293,0.133864496,0.08963345,3.045517583,0.016392512,0.007007929,0.86807323,164,,,,,,CpxFF,,Floor Deposits / Slump Deposits,,,2,1,1
12-1-000020,-44.12641303,0.968719842,-44.12623556,0.968340283,22.31844752,0.331600032,22.73287511,21.81645231,0.281069779,1.042006041,120.3842821,0.00052744,0.000778891,0.077507051,0.081029539,3.988569257,0.016520678,0.005253548,1,166,,,,,,CpxCPk,Terraced / Gullies,Floor Deposits / Slump Deposits,,,2,1,1
15-1-002971,-3.663689604,129.0694423,-3.662524621,129.0694477,75.50016378,2.015705087,79.13207978,71.80570901,0.420233682,1.102030477,71.69871526,0.001403655,0.001303397,0.201505129,0.186457691,1.268460001,0.007126164,0.004007998,0.98123777,465,,Rd,,,,CpxFF,Terraced,Tectonics / Ejecta Deposits / Slump Deposits / Floor Deposits,,,2,2,2
12-1-010467,-73.81732884,83.92648435,-73.81693433,83.92803507,12.27643526,0.290111668,12.66844126,11.92636288,0.337227817,1.062221683,54.68714081,0.000571656,0.002064517,0.090423028,0.075884386,5.136356348,0.025129989,0.0101569,0.90189898,68,,,,,,CpxFF,,Floor Deposits,,,1,1,1
10-0-004916,14.23777109,29.88678638,14.2372618,29.88630163,27.71788462,0.817769829,28.74785651,26.55856309,0.382766825,1.082432676,35.72572563,0.001058213,0.001104699,0.157411188,0.150094111,3.305710729,0.017546157,0.008517634,0.98917222,172,,Rd,,,,CpxSuPt,Terraced,Floor Deposits,,,3,2,3
06-1-015259,6.33942707,334.833559,6.339544926,334.8336921,11.67903644,0.285488224,11.90914353,11.41605339,0.284770691,1.043192697,75.1673189,0.00074686,0.000710634,0.110672902,0.101799736,9.866648533,0.0415596,0.013435699,1,66,,,,,,CpxFF,,,,,3,2,3
02-1-006425,6.769558286,180.546923,6.769843636,180.546355,14.01195826,0.56023172,14.82594925,13.16679181,0.459667717,1.12601076,39.45185236,0.001013492,0.00129594,0.167408409,0.141325044,5.151079961,0.026730788,0.017542173,0.77643073,59,,,,,,CpxFF,,,3,,1,1,1
03-1-015136,-25.22042133,182.5707324,-25.22054144,182.5703206,10.48750155,0.478384498,10.99621023,9.907878198,0.433763784,1.109845116,165.6291123,0.000856354,0.001028606,0.136313568,0.124211192,5.455094671,0.032998086,0.019567222,1,67,,,,,,CpxFF,,Floor Deposits / Tectonics,,,2,1,1
