CRATER_ID,LAT_CIRC_IMG,LON_CIRC_IMG,LAT_ELLI_IMG,LON_ELLI_IMG,DIAM_CIRC_IMG,DIAM_CIRC_SD_IMG,DIAM_ELLI_MAJOR_IMG,DIAM_ELLI_MINOR_IMG,DIAM_ELLI_ECCEN_IMG,DIAM_ELLI_ELLIP_IMG,DIAM_ELLI_ANGLE_IMG,LAT_ELLI_SD_IMG,LON_ELLI_SD_IMG,DIAM_ELLI_MAJOR_SD_IMG,DIAM_ELLI_MINOR_SD_IMG,DIAM_ELLI_ANGLE_SD_IMG,DIAM_ELLI_ECCEN_SD_IMG,DIAM_ELLI_ELLIP_SD_IMG,ARC_IMG,PTS_RIM_IMG,LAY_NUMBER,LAY_MORPH1,LAY_MORPH2,LAY_MORPH3,LAY_NOTES,INT_MORPH1,INT_MORPH2,INT_MORPH3,CONF,NOTES,DEG_RIM,DEG_EJC,DEG_FLR
15-1-004590,-5.827223,100.890656,-5.827136,100.89063,2.4773724,0.04692214,2.5496635,2.3923366,0.34583592,1.0657629,81.33467,0.000203808,0.000210895,0.02993782,0.030900672,8.745825,0.044437613,0.01860384,1.0,17.0,,,,,,,,,,,,,
11-4-005611,-5.7119026,25.549488,-5.7117786,25.549507,1.1943873,0.032657135,1.2746232,1.1002002,0.5049352,1.1585375,60.825974,0.000131901,0.000130325,0.018311022,0.018517867,5.329212,0.03265102,0.02563673,1.0,14.0,,,,,,,,,,,,,
15-1-033503,-29.97825,132.55469,-29.978237,132.55478,1.0553011,0.06731462,1.1454968,0.9627502,0.5418656,1.1898173,150.28723,0.000517775,0.000787987,0.10233825,0.07982753,20.19548,0.15889433,0.1450243,1.0,9.0,,,,,,,,,,,,,
11-4-025059,-25.458612,76.60184,-25.458609,76.6018,1.0489328,0.039039202,1.1324512,0.9654124,0.52273047,1.1730232,85.670555,0.000155556,0.000151326,0.022666223,0.020343198,5.785447,0.040405855,0.034091175,1.0,12.0,,,,,,,,,,,,,
10-4-004541,39.053116,7.446587,39.053093,7.4465456,1.1518705,0.048083916,1.2244549,1.0756955,0.4777244,1.1382912,62.305126,0.000188647,0.000239488,0.027970485,0.025520695,8.688173,0.05320673,0.037489034,1.0,15.0,,,,,,,,,,,,,
06-0-001754,18.465631,335.10477,18.46565,335.10483,5.1236815,0.17381237,5.4116774,4.8132815,0.4570811,1.1243218,69.286644,0.000514634,0.000493315,0.07479097,0.06906566,5.434609,0.03447962,0.022398952,1.0,34.0,,,,,,,,Floor Deposits,,,1,1,1
15-1-013124,-13.720944,91.33932,-13.720979,91.339226,2.862731,0.06289799,2.9807098,2.7538795,0.38263267,1.0823675,81.87204,0.000231844,0.000213338,0.033221863,0.02965379,6.706374,0.03457261,0.016774073,1.0,19.0,,,,,,,,,,,,,
07-0-003593,-36.509098,337.02512,-36.509018,337.02518,1.3864992,0.023602514,1.4468917,1.3089432,0.4261368,1.1053892,70.44528,0.0000647,0.0000824,0.008896683,0.009899877,3.2942529,0.018720064,0.010774621,1.0,11.0,,,,,,,,,,,,,
16-4-003724,-55.731277,143.04236,-55.73128,143.04231,1.1022856,0.031223401,1.138004,1.0572512,0.36997905,1.0763798,117.13864,0.000229007,0.000382415,0.032292005,0.031424344,18.752342,0.09586493,0.044231687,1.0,15.0,,,,,,,,,,,,,
14-1-000845,38.59292,109.54392,38.5933,109.543564,1.66608,0.1439541,2.053283,1.2634207,0.7882795,1.6251776,122.44448,0.000222565,0.000270639,0.034022987,0.027198909,1.8196871,0.013048254,0.044150446,1.0,12.0,,,,,,,,,,,,,
16-1-005470,-55.0397,144.22008,-55.039474,144.21999,22.762516,0.4342324,23.091059,22.264668,0.26513368,1.0371166,100.486626,0.000594859,0.001158066,0.085700564,0.09990016,5.065541,0.0204186,0.006039121,0.97838837,188.0,,,,,,CpxFF,,Floor Deposits / Slump Deposits,,,1,1,2
08-1-005440,-55.169,352.6565,-55.169006,352.65677,2.4388165,0.07379462,2.6234412,2.189804,0.55069464,1.1980255,71.62201,0.000172346,0.000358008,0.024841817,0.028446252,3.1127107,0.020338302,0.019258557,0.8408061,17.0,,,,,,,,,,,,,
03-1-010568,-20.57038,195.91133,-20.570301,195.91136,2.8871505,0.077362865,2.9372625,2.8188796,0.28103966,1.0419965,83.96353,0.000333148,0.000364094,0.046791527,0.049719393,19.57041,0.07788893,0.024765212,1.0,19.0,,,,,,,,,,,,,
03-1-013065,-23.188442,222.9762,-23.168802,222.98979,23.890646,0.3866466,27.542032,23.26047,0.53548545,1.1840703,57.926258,0.002944667,0.000785215,0.3343578,0.12315579,1.6701468,0.017641084,0.015682144,0.6752293,83.0,,,,,,CpxUnc,,Floor Deposits,,,1,1,1
16-1-009424,-63.58705,108.81937,-63.58703,108.820145,1.4623598,0.08170093,1.6033294,1.2174939,0.6506783,1.3169097,86.18126,0.000207744,0.000499245,0.030366614,0.037045013,3.5287473,0.031761,0.047198523,0.766322,13.0,,,,,,,,,,,,,
06-1-011211,14.020557,292.20605,14.020508,292.206,1.503757,0.028901393,1.5475032,1.4535233,0.3431791,1.0646566,153.73398,0.000361495,0.000416725,0.056505553,0.051369745,28.492804,0.13063608,0.054101918,1.0,10.0,,,,,,,,,,,,,
02-1-002198,32.27107,254.67253,32.271126,254.67253,3.7427144,0.10472887,3.858587,3.6058125,0.3559883,1.070102,24.102097,0.000384497,0.000484957,0.058459464,0.057090312,10.727936,0.053756695,0.023450047,0.90543413,24.0,,Rd,,,,Smp,,,,,4,3,4
03-1-012662,-22.781101,224.22186,-22.78098,224.22177,1.013291,0.04575805,1.1821744,0.8492454,0.69565535,1.3920293,69.07483,0.000201688,0.000190415,0.036988065,0.027736694,3.135982,0.0335525,0.06295991,1.0,8.0,,,,,,,,,,,,,
14-1-011703,5.2559624,106.605064,5.255563,106.60509,14.646762,0.43449992,14.881074,14.321712,0.27159664,1.0390569,45.796783,0.000913218,0.000913172,0.13805963,0.13339877,10.585593,0.044834085,0.013660001,0.97744787,85.0,,Rd,,,,CpxFF,,Floor Deposits,,,2,1,2
05-4-005304,47.352566,287.83304,47.35255,287.83304,2.4289348,0.05954808,2.5399044,2.3184857,0.40835312,1.0955014,95.9106,0.00016664,0.000225372,0.024279978,0.022294724,4.8586063,0.02766759,0.014854088,0.93504214,30.0,,,,,,,,,,,,,
16-1-006311,-56.350056,111.34632,-56.349976,111.346054,1.3722279,0.05858955,1.491144,1.2205915,0.57442033,1.2216568,83.17231,0.000304752,0.000538085,0.043164186,0.0440354,7.5318947,0.053954367,0.05650724,0.84920543,12.0,,,,,,,,,,,,,
10-4-017416,22.389612,88.6643,22.389616,88.664314,1.1054306,0.019927988,1.1465527,1.0619018,0.37710813,1.0797163,65.88888,0.000122227,0.000124509,0.017487235,0.016782764,9.60494,0.049959768,0.023714568,1.0,13.0,,,,,,,,,,,,,
08-4-006235,-66.636,299.53406,-66.63596,299.53397,1.1336815,0.021278527,1.170436,1.1019278,0.3371032,1.0621713,37.562527,0.0000895,0.000232401,0.013898809,0.011734782,9.303635,0.04193964,0.016942257,1.0,15.0,,,,,,,,,,,,,
15-4-011399,-18.830118,159.95526,-18.830044,159.9552,3.5261998,0.026093202,3.5422492,3.4964976,0.16020359,1.013085,39.067566,0.000332694,0.00012673,0.02182573,0.034558296,33.048317,0.07083518,0.011799373,0.7233103,29.0,,,,,,,,,,,,,
11-4-002868,-2.5753002,31.918297,-2.575072,31.918398,1.435419,0.08236968,1.5953867,1.2401667,0.6290739,1.2864293,17.896055,0.00034966,0.000396945,0.055326197,0.050768904,7.1275573,0.05153564,0.06901876,1.0,16.0,,,,,,,,,,,,,
07-4-036887,-36.28755,278.93146,-36.287563,278.93146,1.0027052,0.019195313,1.0343839,0.96972495,0.34801123,1.0666776,54.06796,0.000132121,0.000161584,0.020054534,0.018888542,13.344663,0.06940617,0.029315066,1.0,12.0,,,,,,,,,,,,,
09-2-000362,46.667377,37.09183,46.666866,37.091866,3.2978508,0.26474813,4.046667,2.6917634,0.7466827,1.5033517,152.92943,0.000553957,0.001108078,0.114326894,0.07403417,3.0815468,0.023364637,0.059275724,1.0,28.0,,,,,,Smp,,Floor Deposits,,,1,1,1
04-1-009482,-63.37019,228.34273,-63.37001,228.34322,28.180866,0.5524826,28.773373,27.55229,0.28822705,1.0443187,44.70457,0.000462435,0.001202363,0.07340418,0.07084056,2.8473194,0.011522532,0.003782525,1.0,279.0,,Rd,,,,CpxFF,Terraced,Slump Deposits / Floor Deposits,,,2,2,2
08-4-004391,-66.491455,326.44482,-66.49146,326.44473,1.9637749,0.043542936,2.1074777,1.8264617,0.4989033,1.1538582,47.48985,0.0000837,0.000202201,0.012827631,0.011452394,1.9181392,0.01315601,0.010083187,1.0,23.0,,,,,,,,,,,,,
06-0-001648,19.381363,346.52792,19.381283,346.5278,2.9167638,0.08169805,3.0498772,2.7888613,0.40477228,1.0935923,109.51936,0.000275269,0.000258736,0.039476044,0.03477402,6.8224792,0.037126534,0.01965448,1.0,21.0,,,,,,,,,,,,,
06-4-024516,9.403233,341.80173,9.40324,341.80173,1.035244,0.021356976,1.0652359,1.003345,0.3358951,1.0616845,164.00165,0.000113474,0.000116977,0.017163683,0.016562082,12.250604,0.060925413,0.02448999,1.0,13.0,,,,,,,,,,,,,
16-4-002995,-50.702847,155.79308,-50.70199,155.79376,5.319528,0.05495767,5.5521955,5.2305536,0.3354179,1.0614929,55.96548,0.000135586,0.000129123,0.021763885,0.009275385,1.8115177,0.011383684,0.004566888,0.75725234,45.0,,,,,,,,,,,,,
11-4-039520,-31.170837,8.124114,-31.170864,8.123938,4.365056,0.20734404,4.7468123,3.9666224,0.5492788,1.1966888,47.64632,0.000400118,0.000481267,0.062412415,0.054666247,3.492429,0.02421495,0.022793973,0.95922136,54.0,,,,,,,,,,,,,
14-1-010376,8.384908,159.46004,8.384779,159.46004,1.6068231,0.05338089,1.7168388,1.5031782,0.4831275,1.1421392,22.817669,0.000306383,0.00035738,0.05205013,0.043067575,10.382375,0.06618782,0.047642767,1.0,11.0,,,,,,,,,,,,,
15-1-021907,-21.241804,127.88433,-21.241837,127.884384,1.4843339,0.032596294,1.5056416,1.4528378,0.26250964,1.0363452,161.4596,0.000261844,0.000261667,0.033758536,0.037481662,33.510963,0.12123371,0.035422735,1.0,11.0,,,,,,,,,,,,,
15-1-016523,-17.17378,97.15018,-17.173635,97.15015,6.9643726,0.13557586,7.227506,6.7081704,0.37222007,1.0774184,54.34353,0.000363005,0.000332131,0.049164627,0.0453382,4.731849,0.022192854,0.010331566,0.8781496,40.0,1,Rd/SLERS,HuAm,,,Smp,,Slump Deposits / Floor Deposits,,,3,2,3
06-4-022578,11.502348,338.7403,11.502339,338.74026,1.2161041,0.017270021,1.2506206,1.1818618,0.32701176,1.0581784,130.38864,0.000107709,0.00010587,0.016073534,0.014686851,10.374262,0.04882372,0.01891781,1.0,15.0,,,,,,,,,,,,,
16-1-002127,-47.76531,173.87715,-47.765312,173.87714,1.7901127,0.026191795,1.8320738,1.7414382,0.31063777,1.0520464,59.8317,0.000192173,0.000293109,0.028379356,0.028685104,14.1629505,0.06576649,0.023788314,1.0,15.0,,,,,,,,,,,,,
10-1-002559,35.268845,10.832479,35.26905,10.832245,1.163888,0.08431992,1.3407776,0.943792,0.7102853,1.4206283,70.3759,0.000630868,0.000773117,0.099943,0.08574892,9.907382,0.08198246,0.16695337,1.0,9.0,,,,,,,,,,,,,
06-4-016114,20.171453,289.23892,20.171474,289.23898,1.7076949,0.04487882,1.7486888,1.653838,0.3248693,1.057352,53.730103,0.000204969,0.000209575,0.028256273,0.029345121,14.56214,0.06607532,0.025375031,1.0,22.0,,,,,,,,,,,,,
12-1-010162,-75.014046,83.18376,-75.01394,83.18368,2.1028783,0.039792214,2.1526008,2.0364375,0.32406208,1.0570425,161.61742,0.000338106,0.001117193,0.044133455,0.050272465,17.751478,0.08862517,0.033920523,0.79284877,12.0,,,,,,,,,,,,,
04-1-000922,-45.350704,233.65086,-45.35071,233.6508,2.542107,0.06098697,2.5966578,2.4805248,0.29571575,1.0468179,107.37361,0.000228301,0.00033448,0.03294537,0.032626454,14.0518875,0.0563952,0.019130662,1.0,19.0,,,,,,,,,,,,,
01-1-000267,69.376015,222.5079,69.37602,222.50784,1.9720448,0.041334577,2.046317,1.8928865,0.37991574,1.0810565,108.44505,0.000115662,0.000309023,0.016752882,0.016291797,4.8502483,0.026753655,0.012841493,1.0,26.0,1,SLERS,,,,,,,,,,,
07-1-007222,-10.821575,296.84192,-10.821578,296.84186,1.5858396,0.03846575,1.6138474,1.5571666,0.26269665,1.0364,66.2918,0.000278482,0.000276025,0.041904528,0.035502594,32.952282,0.122461095,0.03581252,1.0,13.0,,,,,,,,,,,,,
06-4-030636,0.7214484,308.5545,0.72137225,308.55444,1.1129916,0.04248579,1.1963942,1.03343,0.5038569,1.1576926,113.21699,0.00020514,0.00018542,0.029726736,0.025719494,8.259499,0.05207733,0.04071324,1.0,13.0,,,,,,,,,,,,,
11-0-005833,-13.947645,22.383387,-13.947635,22.383371,2.9758933,0.052258775,3.0624814,2.88924,0.3315689,1.059961,169.00328,0.000271933,0.000297336,0.042151716,0.038794536,11.014605,0.051616963,0.020381482,1.0,19.0,,,,,,,,,,,,,
11-4-023304,-23.549292,54.276466,-23.549292,54.276424,1.0396805,0.03585892,1.0822891,0.99574614,0.3918313,1.0869128,101.06646,0.000252898,0.000257442,0.038442712,0.034171436,18.815966,0.10669596,0.053682294,1.0,12.0,,,,,,,,,,,,,
04-1-010607,-65.29212,220.53717,-65.292274,220.53662,1.3219715,0.10772388,1.4711107,1.1215492,0.6471265,1.3116773,8.513314,0.000629898,0.001796334,0.108037435,0.09661522,11.820928,0.10167229,0.14848165,1.0,11.0,,,,,,,,,,,,,
03-1-017996,-29.257915,232.45769,-29.25789,232.45769,3.0177224,0.047537938,3.0526733,2.9729269,0.22707824,1.0268242,114.13949,0.000186005,0.000237032,0.027790757,0.029741723,16.479818,0.056495346,0.013889177,1.0,22.0,1,SLEPC,HuSL,,,Smp,,,,,4,3,4
08-4-007750,-44.211075,318.13437,-44.21108,318.13425,1.1063865,0.053651325,1.2652521,0.9683117,0.64366037,1.3066579,84.66018,0.000104466,0.000120507,0.014402548,0.011805632,2.3202755,0.015177973,0.02179497,0.81626636,14.0,,,,,,,,,,,,,
15-1-037666,-35.20865,177.00903,-35.208626,177.00911,11.128631,0.28513545,11.801035,10.520193,0.45309237,1.1217508,171.97205,0.000327926,0.000458465,0.05497277,0.047615346,1.8356962,0.011392023,0.007285792,1.0,77.0,,,,,,CpxFF,,Floor Deposits,,,1,1,1
06-1-001057,40.787796,340.59445,40.78789,340.59442,1.4157224,0.054678116,1.4956353,1.3076711,0.48534116,1.1437396,121.52655,0.000373138,0.000504343,0.051614378,0.054255158,14.157059,0.08500032,0.061723307,1.0,11.0,,,,,,,,,,,,,
16-1-006123,-56.432804,135.1103,-56.432816,135.11014,1.0497415,0.050351396,1.1286058,0.9585262,0.5279087,1.1774386,90.48005,0.00030386,0.000522556,0.043217856,0.04242168,11.938437,0.07996482,0.068908475,1.0,10.0,,,,,,,,,,,,,
11-4-007666,-7.69357,27.448492,-7.693558,27.448484,1.1414554,0.0171104,1.1429069,1.1366487,0.104505606,1.0055058,166.28905,0.00015618,0.000136813,0.02078322,0.024092842,146.08978,0.264319,0.028081596,0.81560653,12.0,,,,,,,,,,,,,
14-1-010960,7.162163,109.347115,7.1621504,109.34713,3.4467926,0.055423412,3.482248,3.402846,0.21232986,1.023334,122.3347,0.000263507,0.000280141,0.03950263,0.039707366,22.848463,0.07319024,0.01665392,1.0,21.0,,Rd,,,,Smp,,,,,2,2,3
11-1-003670,-10.95554,78.76323,-10.955563,78.76325,16.446947,0.22691986,16.76098,16.11799,0.27432278,1.0398927,179.76633,0.000426342,0.000450214,0.064559616,0.062344506,4.5338154,0.018401463,0.005676489,1.0,98.0,,,,,,CpxUnc,,Floor Deposits,,,1,1,1
06-1-013697,8.796855,313.88367,8.796742,313.8835,1.3194901,0.058386758,1.406754,1.1818291,0.5424149,1.1903193,50.852116,0.000807883,0.000871321,0.118279144,0.12546517,26.702156,0.17621285,0.16119796,1.0,8.0,,,,,,,,,,,,,
11-4-007824,-8.195467,1.779508,-8.195451,1.7795972,1.1219926,0.096184626,1.3165189,0.9282115,0.7091577,1.4183393,149.0689,0.000294179,0.000315632,0.048717283,0.038783982,5.068941,0.039123747,0.07916326,1.0,14.0,,,,,,,,,,,,,
15-4-001768,-3.6501732,151.08197,-3.6501532,151.082,1.2834319,0.022151362,1.3290232,1.2330418,0.3731265,1.0778412,49.19088,0.0000936,0.0000922,0.013170619,0.013277521,6.7414727,0.033760093,0.015773354,1.0,16.0,,,,,,,,,,,,,
07-4-003343,-3.013049,310.32358,-3.013016,310.3236,1.1940502,0.02552016,1.2588031,1.1275994,0.4445159,1.1163568,63.541782,0.0000984,0.0000894,0.014130961,0.01330296,4.79912,0.02939634,0.018179823,1.0,14.0,,,,,,,,,,,,,
07-4-004000,-3.949417,315.55704,-3.949797,315.55695,2.7781296,0.03654863,2.8158257,2.6903615,0.29517502,1.0466347,155.84537,0.000265255,0.00012153,0.017741812,0.034958385,9.482903,0.044660825,0.015114427,0.73334634,23.0,,,,,,,,,,,,,
04-1-009632,-63.77253,182.77217,-63.771454,182.76569,26.142792,0.37244406,26.499851,25.22889,0.30597684,1.0503771,80.254845,0.000678328,0.00189756,0.06363488,0.12240425,3.6740606,0.016036076,0.005686205,0.73665,178.0,,Rd,,,,CpxFF,,Slump Deposits,,,2,2,2
03-1-024366,-36.821934,224.17323,-36.822136,224.17317,28.96283,0.7543287,29.608479,28.11056,0.31404203,1.0532868,93.36222,0.000975126,0.001241317,0.14056975,0.14675567,4.403783,0.020254083,0.007432591,0.98281515,192.0,,Rd,,,,CpxFF,,Floor Deposits,,,3,2,2
10-0-011185,33.386845,24.029547,33.38681,24.029428,3.0174248,0.081394516,3.192171,2.837561,0.45807704,1.1249701,113.176994,0.000275326,0.000320172,0.040639292,0.037944347,5.169087,0.031848393,0.020770598,1.0,20.0,,,,,,,,,,,,,
11-4-009812,-9.581647,64.610535,-9.58167,64.61036,1.1335427,0.049468752,1.3123323,0.95906705,0.6825797,1.3683425,106.126015,0.000184095,0.000144713,0.026605004,0.020639464,3.059838,0.023133604,0.040455833,1.0,14.0,,,,,,,,,,,,,
11-1-001284,-3.0613856,25.071423,-3.0612354,25.07143,1.5198243,0.057747293,1.5510962,1.4668922,0.32500225,1.057403,91.16063,0.000397455,0.000431104,0.05341732,0.062016968,34.46653,0.15005848,0.05765918,1.0,11.0,,,,,,,,,,,,,
10-0-011813,37.311657,41.471153,37.31168,41.471176,4.0159354,0.063826635,4.077743,3.9525623,0.24587531,1.0316708,8.303107,0.000197817,0.000262098,0.030201608,0.028613538,11.036037,0.039575458,0.010684747,1.0,29.0,,Rd,,,,,,Floor Deposits,,,2,2,1
01-1-000509,66.27861,262.36572,66.2786,262.3657,1.3551949,0.009637629,1.3832661,1.3292577,0.27670127,1.0406303,110.93185,0.0000448,0.000108211,0.006651088,0.006134638,5.570229,0.022242144,0.006935493,1.0,18.0,1,SLERS,,,,,,,,,,,
15-1-035099,-32.151295,165.06943,-32.151054,165.06929,1.7598921,0.05457039,1.8659737,1.6117538,0.50390315,1.1577288,106.66234,0.000172474,0.000216024,0.023539271,0.026819678,4.8175974,0.030917004,0.024174917,1.0,14.0,,,,,,,,,,,,,
07-4-029671,-29.21355,304.30142,-29.21354,304.30142,1.0965828,0.017881673,1.1051204,1.0848664,0.1905752,1.0186696,5.007371,0.000131146,0.000153281,0.019553147,0.019416755,43.354416,0.12726237,0.025636952,1.0,14.0,,,,,,,,,,,,,
15-1-041088,-39.452785,136.57343,-39.45286,136.57344,1.6487955,0.050859697,1.6551943,1.6255518,0.18840584,1.0182353,118.73493,0.000349863,0.000488649,0.04989693,0.05744207,76.90166,0.23778304,0.04729549,1.0,16.0,,,,,,,,,,,,,
05-4-002396,55.8624,324.36832,55.862408,324.36832,1.2691643,0.029100241,1.3177904,1.2191346,0.37963718,1.0809228,22.100418,0.000106661,0.000209248,0.01718126,0.016166383,7.414004,0.04192499,0.020101372,1.0,18.0,,,,,,,,,,,,,
06-1-015831,5.018486,304.81006,5.0185704,304.81012,10.83519,0.2795203,11.312392,10.329296,0.40774542,1.0951755,24.912441,0.000559329,0.000585705,0.084929235,0.08058822,3.9318044,0.022139648,0.011857988,1.0,58.0,3,MLERS,HuBL,,,CpxCPt,,Slump Deposits,,,4,3,4
10-0-007203,21.402798,1.9012003,21.40281,1.9012659,6.0774007,0.083079696,6.1549726,5.983705,0.23425919,1.0286223,115.41976,0.00023696,0.00026295,0.03478956,0.037101716,9.174429,0.03385001,0.008630247,0.9085548,36.0,1,SLERS,HuSL,,,Smp,,,,,3,2,3
14-4-018817,17.122166,169.59712,17.122171,169.59706,1.0244087,0.036409453,1.0893916,0.96010476,0.47251615,1.134659,101.34447,0.000202503,0.000188568,0.029067894,0.025544733,10.178283,0.061940487,0.042755052,1.0,13.0,,,,,,,,,,,,,
10-4-032228,4.8810625,50.432465,4.8810973,50.432503,1.9445262,0.035683997,2.0253415,1.8608706,0.39473864,1.0883839,124.2777,0.000172041,0.000120047,0.019009333,0.01945353,6.6882906,0.03004524,0.01529085,0.7737299,18.0,,,,,,,,,,,,,
04-4-005157,-61.999,261.58743,-61.99898,261.58743,1.1068857,0.02637551,1.1279413,1.0846719,0.27431935,1.0398916,47.505207,0.000129461,0.000287513,0.01960142,0.018306958,21.101786,0.081664704,0.025191562,1.0,14.0,,,,,,,,,,,,,
15-4-010535,-17.710615,107.198685,-17.710571,107.19862,1.2354306,0.047316913,1.3617884,1.1124438,0.5767805,1.2241412,91.21214,0.000171193,0.000153971,0.024440149,0.021294072,4.335383,0.030358432,0.032120667,1.0,15.0,,,,,,,,,,,,,
06-4-025631,7.5461617,351.78906,7.5461483,351.78906,1.072206,0.032743655,1.1081122,1.0338132,0.36000603,1.0718688,76.294304,0.000161516,0.000147147,0.023557024,0.022128154,13.451566,0.07293683,0.03233565,1.0,14.0,,,,,,,,,,,,,
15-1-028853,-26.694784,110.44232,-26.694914,110.44249,1.0335134,0.061410103,1.0403011,0.9762177,0.34555322,1.0656446,79.76358,0.000649552,0.000741885,0.09864033,0.09623005,62.09916,0.34855297,0.14575414,1.0,10.0,,,,,,,,,,,,,
03-1-001490,-5.232526,211.65668,-5.232401,211.6567,1.0750577,0.11691416,1.1517116,0.9856957,0.5172193,1.1684251,169.61555,0.000950364,0.001226619,0.18286611,0.1313961,41.91799,0.2936005,0.24223347,1.0,8.0,,,,,,,,,,,,,
16-1-004161,-52.876125,125.63634,-52.87609,125.63602,1.4919374,0.054140385,1.5968721,1.3790938,0.50413996,1.157914,70.89044,0.00023878,0.000389583,0.03504585,0.032709867,7.407874,0.04780692,0.037417162,1.0,13.0,,,,,,,,,,,,,
01-3-000014,79.03268,247.19925,79.03257,247.19923,1.2240416,0.06546368,1.3175212,1.1253438,0.52004784,1.1707722,109.15342,0.000398611,0.001748459,0.057426706,0.04709978,12.684321,0.08477165,0.0707475,0.85653454,16.0,,,,,,,,,,,,,
13-4-009197,49.200073,91.805595,49.200615,91.80486,1.8467227,0.07123759,2.0786,1.703178,0.5732406,1.2204243,151.7731,0.000217379,0.000341377,0.0394821,0.021136576,3.4676645,0.02657432,0.027690554,0.78539634,21.0,,,,,,,,,,,,,
07-1-022057,-33.01429,293.03186,-33.01415,293.03174,1.0603002,0.034745917,1.1357415,0.9615157,0.53223383,1.1811991,119.35562,0.00030028,0.000338517,0.042110432,0.042941596,11.567276,0.078166395,0.06856332,1.0,8.0,,,,,,,,,,,,,
03-1-014251,-25.0358,257.28424,-25.035503,257.2843,1.287155,0.03979807,1.4235138,1.1145986,0.6220328,1.2771536,75.279045,0.000310863,0.000332056,0.04148082,0.042032585,7.3499355,0.046971243,0.060865995,1.0,9.0,,,,,,,,,,,,,
13-1-001222,56.59784,148.02745,56.597866,148.02753,2.0686674,0.0381491,2.1621354,1.9789008,0.4028796,1.092594,138.67697,0.0000793,0.000147533,0.011982364,0.010883823,3.0503325,0.016234424,0.008530779,1.0,27.0,,,,,,,,,,,,,
07-1-008120,-11.017191,299.56732,-11.017242,299.56732,1.2065105,0.046495114,1.2663968,1.1509749,0.4171056,1.1002818,57.70934,0.000376535,0.000392432,0.060212728,0.050134264,21.538084,0.12769888,0.07094878,1.0,9.0,,,,,,,,,,,,,
10-0-008668,24.625988,3.1201959,24.626026,3.1202114,5.8933997,0.12990412,6.222363,5.546508,0.45325112,1.1218524,96.91214,0.000253803,0.000265649,0.03647793,0.03515431,2.4971995,0.015134978,0.009685629,1.0,37.0,1,SLERS,HuBL,Small-Crown,,Smp,,,,,4,3,4
15-1-038285,-35.484997,137.81575,-35.48505,137.81586,1.0672787,0.048263103,1.1126516,1.0216851,0.39601603,1.0890356,50.062874,0.00043012,0.000564392,0.066825226,0.054597203,35.23681,0.17116433,0.08754923,1.0,9.0,,,,,,,,,,,,,
10-4-013470,29.708006,1.0090115,29.708033,1.0090106,1.0480608,0.024585895,1.0696878,1.0206393,0.29933885,1.0480567,48.296047,0.00018988,0.000218394,0.02726515,0.026612159,27.095778,0.11089644,0.0382151,1.0,13.0,,,,,,,,,,,,,
06-4-026870,5.878539,321.44818,5.878586,321.44824,1.0515436,0.038532365,1.1105591,0.98301667,0.46529675,1.129746,41.149666,0.000203382,0.000204193,0.028682973,0.02798638,11.405958,0.06472709,0.043426864,1.0,13.0,,,,,,,,,,,,,
04-4-004047,-59.538563,223.34355,-59.538055,223.34392,3.0527246,0.18555555,3.5984862,2.5672224,0.70073944,1.4017042,170.79501,0.000199301,0.000531457,0.03841269,0.027879797,1.5528445,0.011060337,0.021344893,1.0,40.0,,,,,,,,,,,,,
11-1-011215,-25.546543,83.3287,-25.546597,83.32868,9.11247,0.08593657,9.214236,9.0025625,0.21311285,1.0235126,32.82287,0.000219663,0.000253352,0.032398585,0.03239184,7.2354636,0.022534331,0.00514913,1.0,58.0,,,,,,CpxUnc,,Floor Deposits,,,1,1,1
03-1-002529,-8.09488,257.6551,-8.095034,257.65503,1.633311,0.07467445,1.7932318,1.4821224,0.56292343,1.2099081,14.743218,0.000378983,0.000475478,0.06883602,0.05615275,8.946886,0.06545046,0.065255806,1.0,11.0,,,,,,,,,,,,,
07-4-029089,-28.766878,357.6952,-28.766901,357.69513,1.0339944,0.044435352,1.1143869,0.9557165,0.5142899,1.1660224,73.77397,0.000187967,0.000187815,0.02696415,0.023585197,7.5934596,0.04942719,0.040299036,1.0,13.0,,,,,,,,,,,,,
04-2-000565,-63.19481,207.7517,-63.19478,207.75214,2.648447,0.13170755,2.8935895,2.4508421,0.53160846,1.1806512,0.8723424,0.000304009,0.000885795,0.059381034,0.043686647,5.209955,0.03668169,0.032092687,1.0,29.0,,,,,,Smp,,,,,,,
15-1-021443,-20.900051,157.25925,-20.900085,157.25926,1.0344279,0.023395235,1.0420454,1.0135161,0.23239332,1.0281488,132.98474,0.00041784,0.000439698,0.059219383,0.058040816,93.96775,0.32841718,0.08295019,1.0,10.0,,,,,,,,,,,,,
12-1-008923,-69.91738,11.542703,-69.91756,11.542823,1.174128,0.059411716,1.3066875,1.0686302,0.5754795,1.2227687,165.67549,0.000284379,0.001073261,0.05255758,0.039810743,9.566181,0.06371654,0.067037046,1.0,9.0,,,,,,,,,,,,,
09-1-003201,44.18926,9.798526,44.18926,9.798509,2.3812852,0.03659864,2.4430807,2.319413,0.31412873,1.0533185,105.94464,0.0000959,0.000126754,0.013968599,0.013281219,5.080893,0.023218041,0.008523392,1.0,34.0,,,,,,,,,,,,,
